State,License_Plate,VIN,Make_Name,Model_Name,Trim_Year,Trim_Name,Trim_Description,Engine_Type,Engine_Fuel_Type,Engine_Cylinders,Engine_Size,Engine_Cam_Type,Engine_Drive_Type,Engine_Transmission,Body_Type,Mileage_Fuel_Tank_Capacity
New York,TUD 3394S,7K64O532946W415729,Audi,A7,2020,Premium,Premium 4dr Sedan AWD w/55 TFSI (3.0L 6cyl Turbo gas/electric mild hybrid 7AM),mild hybrid,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,Sedan,19.3
New York,VYR 6863G,3W11K264661E573720,Audi,A7,2020,Premium Plus,Premium Plus 4dr Sedan AWD w/55 TFSI (3.0L 6cyl Turbo gas/electric mild hybrid 7AM),mild hybrid,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,Sedan,19.3
New York,ANQ 2238V,6X16D721618V612333,Audi,A7,2020,Prestige,Prestige 4dr Sedan AWD w/55 TFSI (3.0L 6cyl Turbo gas/electric mild hybrid 7AM),mild hybrid,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,Sedan,19.3
New York,IRM 1971Q,1I43C370828Z759279,Audi,A8,2020,L,L 4dr Sedan AWD w/60 TFSI (4.0L 8cyl Turbo gas/electric mild hybrid 8A),mild hybrid,93 (Premium),V8,4,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Sedan,21.7
New York,JMI 1088E,2S56D676704B664742,Audi,A8,2020,L,L 4dr Sedan AWD w/60 TFSI e (3.0L 6cyl Turbo gas/electric plug-in hybrid 8A),plug-in hybrid,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Sedan,17.2
New York,ZAT 1189D,8T16U909613W373747,Audi,A8,2020,L,L 4dr Sedan AWD w/55 TFSI (3.0L 6cyl Turbo gas/electric mild hybrid 8A),mild hybrid,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Sedan,21.7
New York,AMA 7280F,3Q69F367670G756375,Audi,e-tron Sportback,2020,Premium Plus,Premium Plus 4dr SUV AWD w/55 (electric DD),electric,electric,,,,all wheel drive,1-speed direct drive,SUV,
New York,DCA 2812O,3X72L149176J904389,Audi,e-tron Sportback,2020,Prestige,Prestige 4dr SUV AWD w/55 (electric DD),electric,electric,,,,all wheel drive,1-speed direct drive,SUV,
New York,VNT 2101R,1K40U879433R925565,Audi,Q3,2020,Premium,Premium 4dr SUV AWD w/45 TFSI (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,15.9
New York,WZC 4675M,3V56L987536O443290,Audi,Q3,2020,Premium Plus,Premium Plus 4dr SUV AWD w/45 TFSI (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,15.9
New York,TWJ 1005F,8X11W939469E858032,Audi,Q3,2020,Premium Plus S line,Premium Plus S line 4dr SUV AWD w/45 TFSI (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,15.9
New York,WEQ 6926O,6Q95H597014G699204,Audi,Q3,2020,Premium S line,Premium S line 4dr SUV AWD w/45 TFSI (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,15.9
New York,KXF 5653F,2C51O794833E765898,Audi,Q3,2020,Prestige S line,Prestige S line 4dr SUV AWD w/45 TFSI (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,15.9
New York,IVA 2059O,6X57D236044Y533695,Audi,Q5,2020,Premium,Premium 4dr SUV AWD w/45 TFSI (2.0L 4cyl Turbo 7AM),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,SUV,18.5
New York,HHT 4790O,3X28B818446E174593,Audi,Q5,2020,Premium,Premium 4dr SUV AWD w/55 TFSI e (2.0L 4cyl Turbo gas/electric plug-in hybrid 7AM),plug-in hybrid,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,SUV,15.3
New York,WAS 1703S,5V18R450263F905680,Audi,Q5,2020,Premium Plus,Premium Plus 4dr SUV AWD w/55 TFSI e (2.0L 4cyl Turbo gas/electric plug-in hybrid 7AM),plug-in hybrid,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,SUV,15.3
New York,KCN 9717U,4L35W271890L741466,Audi,Q5,2020,Premium Plus,Premium Plus 4dr SUV AWD w/45 TFSI (2.0L 4cyl Turbo 7AM),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,SUV,18.5
New York,ZUI 8864F,4V64C636018J403427,Audi,Q5,2020,Premium Plus Titanium,Premium Plus Titanium 4dr SUV AWD w/45 TFSI (2.0L 4cyl Turbo 7AM),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,SUV,18.5
New York,SRP 9022P,3H18Z620104D242152,Audi,Q5,2020,Premium Titanium,Premium Titanium 4dr SUV AWD w/45 TFSI (2.0L 4cyl Turbo 7AM),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,SUV,18.5
New York,IVE 2669G,5P28X532495B597416,Audi,Q5,2020,Prestige,Prestige 4dr SUV AWD w/55 TFSI e (2.0L 4cyl Turbo gas/electric plug-in hybrid 7AM),plug-in hybrid,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,SUV,15.3
New York,ABJ 7545P,1M25P508221S762649,Audi,Q5,2020,Prestige,Prestige 4dr SUV AWD w/45 TFSI (2.0L 4cyl Turbo 7AM),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,SUV,18.5
New York,ISY 5812G,5O95S620688G579482,Audi,Q5,2020,Prestige Titanium,Prestige Titanium 4dr SUV AWD w/45 TFSI (2.0L 4cyl Turbo 7AM),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,SUV,18.5
New York,USY 5824I,5V61G954133I750246,Audi,Q7,2020,Premium,Premium 4dr SUV AWD w/45 TFSI (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.5
New York,PCB 6234F,6Q91L896988D430112,Audi,Q7,2020,Premium,Premium 4dr SUV AWD w/55 TFSI (3.0L 6cyl Turbo gas/electric mild hybrid 8A),mild hybrid,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.5
New York,IFL 3041X,4N48S696937X202876,Audi,Q7,2020,Premium Plus,Premium Plus 4dr SUV AWD w/45 TFSI (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.5
New York,ZQU 1882O,7N59S479562C765598,Audi,Q7,2020,Premium Plus,Premium Plus 4dr SUV AWD w/55 TFSI (3.0L 6cyl Turbo gas/electric mild hybrid 8A),mild hybrid,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.5
New York,VHV 5310W,1A90E420015W380221,Audi,Q7,2020,Prestige,Prestige 4dr SUV AWD w/55 TFSI (3.0L 6cyl Turbo gas/electric mild hybrid 8A),mild hybrid,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.5
New York,WTX 5900O,1B95W256931W204386,Audi,Q8,2020,Premium,Premium 4dr SUV AWD w/55 TFSI (3.0L 6cyl Turbo gas/electric mild hybrid 8A),mild hybrid,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.5
New York,CVZ 2895R,2S22N342357O212396,Audi,Q8,2020,Premium Plus,Premium Plus 4dr SUV AWD w/55 TFSI (3.0L 6cyl Turbo gas/electric mild hybrid 8A),mild hybrid,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.5
New York,HCJ 1711C,8I59N989445U644732,Audi,Q8,2020,Prestige,Prestige 4dr SUV AWD w/55 TFSI (3.0L 6cyl Turbo gas/electric mild hybrid 8A),mild hybrid,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.5
New York,FMG 7733H,2L42C723793X514708,Audi,R8,2020,Base,2dr Coupe AWD (5.2L 10cyl 7AM),gas,93 (Premium),V10,5.2,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,Coupe,21.9
New York,OVB 7118S,7F43W219632Q172758,Audi,R8,2020,performance,performance 2dr Coupe AWD (5.2L 10cyl 7AM),gas,93 (Premium),V10,5.2,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,Coupe,19.3
New York,ISI 5484U,5C57W931678K766948,Audi,R8,2020,performance Spyder,performance Spyder 2dr Convertible AWD (5.2L 10cyl 7AM),gas,93 (Premium),V10,5.2,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,Convertible,19.3
New York,XFS 1567J,2O42A608926T838983,Audi,R8,2020,Spyder,Spyder 2dr Convertible AWD (5.2L 10cyl 7AM),gas,93 (Premium),V10,5.2,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,Convertible,21.1
New York,FYS 2759G,7L53O915831H851740,Audi,RS 3,2020,Base,4dr Sedan AWD (2.5L 5cyl Turbo 7AM),gas,93 (Premium),I5,2.5,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,Sedan,14.5
New York,AUH 8215A,5B56H156884Z295750,Audi,RS Q8,2020,Base,4dr SUV AWD (4.0L 8cyl Turbo gas/electric mild hybrid 8A),mild hybrid,93 (Premium),V8,4,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.5
New York,FTJ 9287A,4U13J934573S819187,Audi,S3,2020,Premium,Premium 4dr Sedan AWD (2.0L 4cyl Turbo 7AM),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,Sedan,14.5
New York,DLD 1695R,9H70N220706R167763,Audi,S3,2020,Premium Plus,Premium Plus 4dr Sedan AWD (2.0L 4cyl Turbo 7AM),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,Sedan,14.5
New York,MBV 6544T,7W63U469028Z831664,Audi,S4,2020,Premium,Premium 4dr Sedan AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Sedan,15.3
New York,KHC 1279V,4T22M881467A548228,Audi,S4,2020,Premium Plus,Premium Plus 4dr Sedan AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Sedan,15.3
New York,FCR 9306R,4Z45G988636B521697,Audi,S4,2020,Prestige,Prestige 4dr Sedan AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Sedan,15.3
New York,IGS 3366H,4I99N449697E403639,Audi,S5,2020,Premium,Premium 2dr Coupe AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Coupe,15.3
New York,TQD 2341X,6N97Z801366N419624,Audi,S5,2020,Premium,Premium 4dr Hatchback AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Hatchback,15.3
New York,SME 2497U,6U59R365483Z977856,Audi,S5,2020,Premium,Premium 2dr Convertible AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Convertible,15.3
New York,RJH 6576N,9Z78Y256856J773751,Audi,S5,2020,Premium Plus,Premium Plus 2dr Coupe AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Coupe,15.3
New York,NUB 4782Y,1V28G122426D913582,Audi,S5,2020,Premium Plus,Premium Plus 4dr Hatchback AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Hatchback,15.3
New York,ZFA 7588X,8A99F656031E982884,Audi,S5,2020,Premium Plus,Premium Plus 2dr Convertible AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Convertible,15.3
New York,YXM 5670B,8Z64D460542U765273,Audi,S5,2020,Prestige,Prestige 2dr Coupe AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Coupe,15.3
New York,SWM 9088U,9Z23O953235Z574589,Audi,S5,2020,Prestige,Prestige 4dr Hatchback AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Hatchback,15.3
New York,URS 2193P,5C58N339527R844280,Audi,S5,2020,Prestige,Prestige 2dr Convertible AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Convertible,15.3
New York,CHJ 6760H,4D51T149453K757753,Audi,S6,2020,Premium Plus,Premium Plus 4dr Sedan AWD (2.9L 6cyl Twincharger gas/electric mild hybrid 8A),mild hybrid,93 (Premium),V6,2.9,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Sedan,19.3
New York,AIE 6902Y,3K62W914498I698231,Audi,S6,2020,Prestige,Prestige 4dr Sedan AWD (2.9L 6cyl Twincharger gas/electric mild hybrid 8A),mild hybrid,93 (Premium),V6,2.9,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Sedan,19.3
New York,APF 7725A,4E38Y444718J159824,Audi,S7,2020,Premium Plus,Premium Plus 4dr Sedan AWD (2.9L 6cyl Twincharger gas/electric mild hybrid 8A),mild hybrid,93 (Premium),V6,2.9,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Sedan,19.3
New York,LXF 3768B,1E58G324979U511413,Audi,S7,2020,Prestige,Prestige 4dr Sedan AWD (2.9L 6cyl Twincharger gas/electric mild hybrid 8A),mild hybrid,93 (Premium),V6,2.9,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Sedan,19.3
New York,YPM 5466A,9J71M351628A283350,Audi,S8,2020,Base,4dr Sedan AWD (4.0L 8cyl Turbo gas/electric mild hybrid 8A),mild hybrid,93 (Premium),V8,4,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Sedan,21.7
New York,UFP 4365V,5A61X966180Q149102,Audi,SQ5,2020,Premium,Premium 4dr SUV AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,
New York,JSP 9362V,8C64V914857K440096,Audi,SQ5,2020,Premium Plus,Premium Plus 4dr SUV AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,
New York,UOF 6509N,2X62G978418D441747,Audi,SQ5,2020,Prestige,Prestige 4dr SUV AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,
New York,WGV 2617Z,1Z66I285838Z452002,Audi,SQ7,2020,Premium Plus,Premium Plus 4dr SUV AWD (4.0L 8cyl Turbo gas/electric hybrid 8A),hybrid,93 (Premium),V8,4,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.5
New York,KNU 4028W,2B68C400947L702271,Audi,SQ7,2020,Prestige,Prestige 4dr SUV AWD (4.0L 8cyl Turbo gas/electric hybrid 8A),hybrid,93 (Premium),V8,4,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.5
New York,EZV 3385Q,5E88M226133O857243,Audi,SQ8,2020,Premium Plus,Premium Plus 4dr SUV AWD (4.0L 8cyl Turbo gas/electric hybrid 8A),hybrid,93 (Premium),V8,4,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.5
New York,HTG 2233K,7B15K409835W473652,Audi,SQ8,2020,Prestige,Prestige 4dr SUV AWD (4.0L 8cyl Turbo gas/electric hybrid 8A),hybrid,93 (Premium),V8,4,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.5
New York,VCT 6173F,9Z38C187634H461796,Audi,TT,2020,Base,2dr Coupe AWD w/2.0 TFSI (2.0L 4cyl Turbo 7AM),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,Coupe,14.5
New York,CDG 7152I,6T97Q748240I649658,Audi,TT,2020,Base,2dr Convertible AWD w/2.0 TFSI (2.0L 4cyl Turbo 7AM),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,Convertible,14.5
New York,FMX 7115R,9L92P553407M129022,Audi,TT RS,2020,Base,2dr Coupe AWD (2.5L 5cyl Turbo 7AM),gas,93 (Premium),I5,2.5,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,Coupe,14.5
New York,LKQ 2476F,1N67Q667060L180169,Audi,TTS,2020,Base,2dr Coupe AWD (2.0L 4cyl Turbo 7AM),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,Coupe,14.5
New York,QZG 9194V,1L36Q994222X747115,Bentley,Bentayga,2020,Hybrid,Hybrid 4dr SUV AWD (3.0L 6cyl Turbo gas/electric plug-in hybrid 8A),plug-in hybrid,93 (Premium),V6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,19.8
New York,XXR 7501J,1W22V117105M915631,Bentley,Bentayga,2020,Speed,Speed 4dr SUV AWD (6.0L 12cyl Turbo 8A),gas,93 (Premium),W12,6,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.5
New York,VIB 6471I,9I59K292987D379149,Bentley,Bentayga,2020,V8,V8 4dr SUV AWD (4.0L 8cyl Turbo 8A),gas,93 (Premium),V8,4,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,SUV,22.5
New York,PAS 7244A,5W44C414876B104947,Bentley,Continental,2020,GT,GT 2dr Convertible AWD (6.0L 12cyl Turbo 8AM),gas,93 (Premium),W12,6,Double overhead cam (DOHC),all wheel drive,8-speed automated manual,Convertible,23.8
New York,FHX 5487C,5L63J419863Y424952,Bentley,Continental,2020,GT,GT 2dr Coupe AWD (6.0L 12cyl Turbo 8AM),gas,93 (Premium),W12,6,Double overhead cam (DOHC),all wheel drive,8-speed automated manual,Coupe,23.8
New York,CNB 6464M,4Q50K297510R677015,Bentley,Continental,2020,GT V8,GT V8 2dr Coupe AWD (4.0L 8cyl Turbo 8AM),gas,93 (Premium),V8,4,Double overhead cam (DOHC),all wheel drive,8-speed automated manual,Coupe,23.8
New York,TIJ 5675O,8H36S797681R574079,Bentley,Continental,2020,GT V8,GT V8 2dr Convertible AWD (4.0L 8cyl Turbo 8AM),gas,93 (Premium),V8,4,Double overhead cam (DOHC),all wheel drive,8-speed automated manual,Convertible,23.8
New York,UYK 6596E,4J26L778740R756012,Bentley,Flying Spur,2020,W12,W12 4dr Sedan AWD (6.0L 12cyl Turbo 8AM),gas,93 (Premium),W12,6,Double overhead cam (DOHC),all wheel drive,8-speed automated manual,Sedan,23.8
New York,KSJ 1138B,5J57X889860S964035,Bentley,Mulsanne,2020,Base,4dr Sedan (6.8L 8cyl Turbo 8A),gas,93 (Premium),V8,6.8,Overhead valves (OHV),rear wheel drive,8-speed shiftable automatic,Sedan,25.4
New York,XTD 4425O,7I48F373615X908856,Bentley,Mulsanne,2020,Speed,Speed 4dr Sedan (6.8L 8cyl Turbo 8A),gas,93 (Premium),V8,6.8,Overhead valves (OHV),rear wheel drive,8-speed shiftable automatic,Sedan,25.4
New York,YAQ 3218S,6E82P968296Y502357,BMW,2 Series,2020,230i,230i 2dr Convertible (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),rear wheel drive,8-speed shiftable automatic,Convertible,13.7
New York,CBR 2994J,3H65L239627F807471,BMW,2 Series,2020,230i,230i 2dr Coupe (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),rear wheel drive,8-speed shiftable automatic,Coupe,13.7
New York,PKP 3323P,1K57D568913X464536,BMW,2 Series,2020,230i xDrive,230i xDrive 2dr Coupe AWD (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Coupe,13.7
New York,FTS 2519S,9T51I254263O657306,BMW,2 Series,2020,230i xDrive,230i xDrive 2dr Convertible AWD (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Convertible,13.7
New York,AVM 5579W,4R71R307042X325559,BMW,2 Series,2020,M2 Competition,M2 Competition 2dr Coupe (3.0L 6cyl Turbo 6M),gas,93 (Premium),I6,3,Double overhead cam (DOHC),rear wheel drive,6-speed manual,Coupe,13.7
New York,MFZ 6231N,4Y16Q289780V922679,BMW,2 Series,2020,M2 CS,M2 CS 2dr Coupe (3.0L 6cyl Turbo 6M),gas,93 (Premium),I6,3,Double overhead cam (DOHC),rear wheel drive,6-speed manual,Coupe,13.7
New York,MKX 3203M,8Z35O847600D700774,BMW,2 Series,2020,M240i,M240i 2dr Coupe (3.0L 6cyl Turbo 8A),gas,93 (Premium),I6,3,Double overhead cam (DOHC),rear wheel drive,8-speed shiftable automatic,Coupe,13.7
New York,FGQ 8831X,4J39H905389I229603,BMW,2 Series,2020,M240i,M240i 2dr Convertible (3.0L 6cyl Turbo 8A),gas,93 (Premium),I6,3,Double overhead cam (DOHC),rear wheel drive,8-speed shiftable automatic,Convertible,13.7
New York,WCI 8729A,3S21W907331Q972706,BMW,2 Series,2020,M240i xDrive,M240i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),I6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Coupe,13.7
New York,BXA 8858F,5T42V949851C497696,BMW,2 Series,2020,M240i xDrive,M240i xDrive 2dr Convertible AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),I6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Convertible,13.7
New York,FEE 6675E,6N51W816534S332278,BMW,2 Series Gran Coupe,2020,228i xDrive,228i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Sedan,13.2
New York,ZJK 7036F,4J53C444600U261788,BMW,2 Series Gran Coupe,2020,M235i xDrive,M235i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Sedan,13.2
New York,MHA 5563X,3D96W676706M148213,BMW,3 Series,2020,330i,330i 4dr Sedan (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),rear wheel drive,8-speed shiftable automatic,Sedan,15.6
New York,HKE 1104I,7B65L522008A350641,BMW,3 Series,2020,330i xDrive,330i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Sedan,15.6
New York,TPO 7990S,1V71H465387M972490,BMW,3 Series,2020,M340i,M340i 4dr Sedan (3.0L 6cyl Turbo 8A),gas,93 (Premium),I6,3,Double overhead cam (DOHC),rear wheel drive,8-speed shiftable automatic,Sedan,15.6
New York,JTU 9917H,6K81B827297Q188298,BMW,3 Series,2020,M340i xDrive,M340i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),I6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Sedan,15.6
New York,FWZ 2821G,2T28C234638K403919,BMW,4 Series,2020,430i,430i 2dr Convertible (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),rear wheel drive,8-speed shiftable automatic,Convertible,15.8
New York,KTL 8980Q,3B57E643449F426632,BMW,4 Series,2020,430i,430i 2dr Coupe (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),rear wheel drive,8-speed shiftable automatic,Coupe,15.8
New York,FGJ 5610N,8H39M162769N542106,BMW,4 Series,2020,430i xDrive,430i xDrive 2dr Convertible AWD (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Convertible,15.8
New York,DZF 7423V,6J95D696997Y754857,BMW,4 Series,2020,430i xDrive,430i xDrive 2dr Coupe AWD (2.0L 4cyl Turbo 8A),gas,93 (Premium),I4,2,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Coupe,15.8
New York,HUD 4811A,2Q63S120500B429319,BMW,4 Series,2020,440i,440i 2dr Coupe (3.0L 6cyl Turbo 8A),gas,93 (Premium),I6,3,Double overhead cam (DOHC),rear wheel drive,8-speed shiftable automatic,Coupe,15.8
New York,TJZ 7190A,2U79G298805S499930,BMW,4 Series,2020,440i,440i 2dr Convertible (3.0L 6cyl Turbo 8A),gas,93 (Premium),I6,3,Double overhead cam (DOHC),rear wheel drive,8-speed shiftable automatic,Convertible,15.8
New York,EPD 9925L,8C39T234177A316922,BMW,4 Series,2020,440i xDrive,440i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),I6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Coupe,15.8
New York,PDX 5286Y,4W86F939447M528197,BMW,4 Series,2020,440i xDrive,440i xDrive 2dr Convertible AWD (3.0L 6cyl Turbo 8A),gas,93 (Premium),I6,3,Double overhead cam (DOHC),all wheel drive,8-speed shiftable automatic,Convertible,15.8
